日期,股票代號,股票名稱,收盤價
2016/1/4,2801,彰銀,15.3
2016/1/5,2801,彰銀,15.4
2016/1/6,2801,彰銀,15.5
2016/1/7,2801,彰銀,15.25
2016/1/8,2801,彰銀,15.2
2016/1/11,2801,彰銀,15.15
2016/1/12,2801,彰銀,15.2
2016/1/13,2801,彰銀,15.35
2016/1/14,2801,彰銀,15.15
2016/1/15,2801,彰銀,15.2
2016/1/18,2801,彰銀,15.1
2016/1/19,2801,彰銀,15.1
2016/1/20,2801,彰銀,15.1
2016/1/21,2801,彰銀,15
2016/1/22,2801,彰銀,15.1
2016/1/25,2801,彰銀,15.55
2016/1/26,2801,彰銀,15.45
2016/1/27,2801,彰銀,15.7
2016/1/28,2801,彰銀,15.85
2016/1/29,2801,彰銀,16.6
2016/1/30,2801,彰銀,16.65
2016/2/1,2801,彰銀,16.3
2016/2/2,2801,彰銀,16.1
2016/2/3,2801,彰銀,15.7
2016/2/15,2801,彰銀,15.85
2016/2/16,2801,彰銀,16.3
2016/2/17,2801,彰銀,16
2016/2/18,2801,彰銀,16
2016/2/19,2801,彰銀,16.2
2016/2/22,2801,彰銀,16
2016/2/23,2801,彰銀,16.1
2016/2/24,2801,彰銀,16.15
2016/2/25,2801,彰銀,16.2
2016/2/26,2801,彰銀,16.3
2016/3/1,2801,彰銀,16.2
2016/3/2,2801,彰銀,16.35
2016/3/3,2801,彰銀,16.65
2016/3/4,2801,彰銀,16.55
2016/3/7,2801,彰銀,16.55
2016/3/8,2801,彰銀,16.5
2016/3/9,2801,彰銀,16.5
2016/3/10,2801,彰銀,16.65
2016/3/11,2801,彰銀,16.75
2016/3/14,2801,彰銀,16.75
2016/3/15,2801,彰銀,16.5
2016/3/16,2801,彰銀,16.75
2016/3/17,2801,彰銀,16.9
2016/3/18,2801,彰銀,17
2016/3/21,2801,彰銀,17
2016/3/22,2801,彰銀,16.85
2016/3/23,2801,彰銀,16.95
2016/3/24,2801,彰銀,16.85
2016/3/25,2801,彰銀,16.9
2016/3/28,2801,彰銀,16.9
2016/3/29,2801,彰銀,16.75
2016/3/30,2801,彰銀,17
2016/3/31,2801,彰銀,16.5
2016/4/1,2801,彰銀,16.65
2016/4/6,2801,彰銀,16.45
2016/4/7,2801,彰銀,16.4
2016/4/8,2801,彰銀,16.3
2016/4/11,2801,彰銀,16.7
2016/4/12,2801,彰銀,16.6
2016/4/13,2801,彰銀,16.75
2016/4/14,2801,彰銀,16.55
2016/4/15,2801,彰銀,16.7
2016/4/18,2801,彰銀,16.95
2016/4/19,2801,彰銀,16.65
2016/4/20,2801,彰銀,16.55
2016/4/21,2801,彰銀,16.7
2016/4/22,2801,彰銀,16.9
2016/4/25,2801,彰銀,16.95
2016/4/26,2801,彰銀,16.9
2016/4/27,2801,彰銀,16.9
2016/4/28,2801,彰銀,16.9
2016/4/29,2801,彰銀,16.85
2016/5/3,2801,彰銀,16.6
2016/5/4,2801,彰銀,16.55
2016/5/5,2801,彰銀,16.35
2016/5/6,2801,彰銀,16.2
2016/5/9,2801,彰銀,15.95
2016/5/10,2801,彰銀,16.1
2016/5/11,2801,彰銀,16
2016/5/12,2801,彰銀,16.05
2016/5/13,2801,彰銀,15.9
2016/5/16,2801,彰銀,15.85
2016/5/17,2801,彰銀,15.95
2016/5/18,2801,彰銀,16.3
2016/5/19,2801,彰銀,16.15
2016/5/20,2801,彰銀,16
2016/5/23,2801,彰銀,16.3
2016/5/24,2801,彰銀,16.2
2016/5/25,2801,彰銀,16.4
2016/5/26,2801,彰銀,16.4
2016/5/27,2801,彰銀,16.5
2016/5/30,2801,彰銀,16.55
2016/5/31,2801,彰銀,16.55
2016/6/1,2801,彰銀,16.6
2016/6/2,2801,彰銀,16.6
2016/6/3,2801,彰銀,16.65
2016/6/4,2801,彰銀,16.55
2016/6/6,2801,彰銀,16.65
2016/6/7,2801,彰銀,16.75
2016/6/8,2801,彰銀,16.85
2016/6/13,2801,彰銀,16.5
2016/6/14,2801,彰銀,16.7
2016/6/15,2801,彰銀,16.7
2016/6/16,2801,彰銀,16.3
2016/6/17,2801,彰銀,16.65
2016/6/20,2801,彰銀,16.8
2016/6/21,2801,彰銀,16.85
2016/6/22,2801,彰銀,16.85
2016/6/23,2801,彰銀,16.75
2016/6/24,2801,彰銀,16.4
2016/6/27,2801,彰銀,16.4
2016/6/28,2801,彰銀,16.4
2016/6/29,2801,彰銀,16.5
2016/6/30,2801,彰銀,16.75
2016/7/1,2801,彰銀,16.7
2016/7/4,2801,彰銀,16.7
2016/7/5,2801,彰銀,16.7
2016/7/6,2801,彰銀,16.4
2016/7/7,2801,彰銀,16.3
2016/7/11,2801,彰銀,16.55
2016/7/12,2801,彰銀,16.6
2016/7/13,2801,彰銀,16.65
2016/7/14,2801,彰銀,16.75
2016/7/15,2801,彰銀,16.9
2016/7/18,2801,彰銀,17
2016/7/19,2801,彰銀,17
2016/7/20,2801,彰銀,17
2016/7/21,2801,彰銀,17
2016/7/22,2801,彰銀,16.95
2016/7/25,2801,彰銀,16.95
2016/7/26,2801,彰銀,17
2016/7/27,2801,彰銀,17
2016/7/28,2801,彰銀,17
2016/7/29,2801,彰銀,17.15
2016/8/1,2801,彰銀,17.15
2016/8/2,2801,彰銀,17.15
2016/8/3,2801,彰銀,17.05
2016/8/4,2801,彰銀,17.05
2016/8/5,2801,彰銀,17.15
2016/8/8,2801,彰銀,17.3
2016/8/9,2801,彰銀,17.4
2016/8/10,2801,彰銀,16.5
2016/8/11,2801,彰銀,16.35
2016/8/12,2801,彰銀,16.3
2016/8/15,2801,彰銀,16.3
2016/8/16,2801,彰銀,16.25
2016/8/17,2801,彰銀,16.45
2016/8/18,2801,彰銀,16.4
2016/8/19,2801,彰銀,16.15
2016/8/22,2801,彰銀,16
2016/8/23,2801,彰銀,16.3
2016/8/24,2801,彰銀,16.2
2016/8/25,2801,彰銀,16.4
2016/8/26,2801,彰銀,16.35
2016/8/29,2801,彰銀,16.15
2016/8/30,2801,彰銀,16.2
2016/8/31,2801,彰銀,15.95
2016/9/1,2801,彰銀,16.15
2016/9/2,2801,彰銀,16.1
2016/9/5,2801,彰銀,16.25
2016/9/6,2801,彰銀,16.35
2016/9/7,2801,彰銀,16.35
2016/9/8,2801,彰銀,16.4
2016/9/9,2801,彰銀,16.25
2016/9/10,2801,彰銀,16.1
2016/9/12,2801,彰銀,16
2016/9/13,2801,彰銀,15.95
2016/9/14,2801,彰銀,15.95
2016/9/19,2801,彰銀,16.2
2016/9/20,2801,彰銀,16.15
2016/9/21,2801,彰銀,16.2
2016/9/22,2801,彰銀,16.2
2016/9/23,2801,彰銀,16.3
2016/9/26,2801,彰銀,16.15
2016/9/29,2801,彰銀,16.4
2016/9/30,2801,彰銀,16.05
2016/10/3,2801,彰銀,16.1
2016/10/4,2801,彰銀,16.35
2016/10/5,2801,彰銀,16.3
2016/10/6,2801,彰銀,16.2
2016/10/7,2801,彰銀,16.1
2016/10/11,2801,彰銀,16.3
2016/10/12,2801,彰銀,16.3
2016/10/13,2801,彰銀,16.15
2016/10/14,2801,彰銀,16.05
2016/10/17,2801,彰銀,16.2
2016/10/18,2801,彰銀,16.25
2016/10/19,2801,彰銀,16.2
2016/10/20,2801,彰銀,16.25
2016/10/21,2801,彰銀,16.25
2016/10/24,2801,彰銀,16.15
2016/10/25,2801,彰銀,16.3
2016/10/26,2801,彰銀,16.2
2016/10/27,2801,彰銀,16.15
2016/10/28,2801,彰銀,16.25
2016/10/31,2801,彰銀,16.15
2016/11/1,2801,彰銀,16.2
2016/11/2,2801,彰銀,16.15
2016/11/3,2801,彰銀,16.1
2016/11/4,2801,彰銀,16.15
2016/11/7,2801,彰銀,16.25
2016/11/8,2801,彰銀,16.3
2016/11/9,2801,彰銀,16.15
2016/11/10,2801,彰銀,16.25
2016/11/11,2801,彰銀,16.1
2016/11/14,2801,彰銀,16.1
2016/11/15,2801,彰銀,16.15
2016/11/16,2801,彰銀,16.2
2016/11/17,2801,彰銀,16.25
2016/11/18,2801,彰銀,16.1
2016/11/21,2801,彰銀,16.2
2016/11/22,2801,彰銀,16.3
2016/11/23,2801,彰銀,16.45
2016/11/24,2801,彰銀,16.45
2016/11/25,2801,彰銀,16.5
2016/11/28,2801,彰銀,16.75
2016/11/29,2801,彰銀,16.65
2016/11/30,2801,彰銀,17.05
2016/12/1,2801,彰銀,16.9
2016/12/2,2801,彰銀,16.8
2016/12/5,2801,彰銀,16.65
2016/12/6,2801,彰銀,16.8
2016/12/7,2801,彰銀,16.8
2016/12/8,2801,彰銀,17.1
2016/12/9,2801,彰銀,17
2016/12/12,2801,彰銀,16.95
2016/12/13,2801,彰銀,17.1
2016/12/14,2801,彰銀,16.95
2016/12/15,2801,彰銀,16.95
2016/12/16,2801,彰銀,17
2016/12/19,2801,彰銀,16.9
2016/12/20,2801,彰銀,17
2016/12/21,2801,彰銀,17
2016/12/22,2801,彰銀,16.8
2016/12/23,2801,彰銀,16.7
2016/12/26,2801,彰銀,16.9
2016/12/27,2801,彰銀,16.9
2016/12/28,2801,彰銀,17
2016/12/29,2801,彰銀,17
2016/12/30,2801,彰銀,17.15
2017/1/3,2801,彰銀,17.1
2017/1/4,2801,彰銀,17
2017/1/5,2801,彰銀,17.1
2017/1/6,2801,彰銀,17.15
2017/1/9,2801,彰銀,17.1
2017/1/10,2801,彰銀,17.15
2017/1/11,2801,彰銀,17.25
2017/1/12,2801,彰銀,17.5
2017/1/13,2801,彰銀,17.5
2017/1/16,2801,彰銀,17.45
2017/1/17,2801,彰銀,17.35
2017/1/18,2801,彰銀,17.35
2017/1/19,2801,彰銀,17.3
2017/1/20,2801,彰銀,17.35
2017/1/23,2801,彰銀,17.4
2017/1/24,2801,彰銀,17.35
2017/2/2,2801,彰銀,17.35
2017/2/3,2801,彰銀,17.45
2017/2/6,2801,彰銀,17.55
2017/2/7,2801,彰銀,17.7
2017/2/8,2801,彰銀,17.7
2017/2/9,2801,彰銀,17.7
2017/2/10,2801,彰銀,17.85
2017/2/13,2801,彰銀,17.9
2017/2/14,2801,彰銀,17.95
2017/2/15,2801,彰銀,18.15
2017/2/16,2801,彰銀,18.45
2017/2/17,2801,彰銀,18.4
2017/2/18,2801,彰銀,18.55
2017/2/20,2801,彰銀,18.5
2017/2/21,2801,彰銀,18.5
2017/2/22,2801,彰銀,18.45
2017/2/23,2801,彰銀,18.3
2017/2/24,2801,彰銀,18.35
2017/3/1,2801,彰銀,18.25
2017/3/2,2801,彰銀,18.35
2017/3/3,2801,彰銀,18.3
2017/3/6,2801,彰銀,18.3
2017/3/7,2801,彰銀,18.2
2017/3/8,2801,彰銀,18.25
2017/3/9,2801,彰銀,18.05
2017/3/10,2801,彰銀,18.1
2017/3/13,2801,彰銀,18.2
2017/3/14,2801,彰銀,18.2
2017/3/15,2801,彰銀,18.2
2017/3/16,2801,彰銀,18.25
2017/3/17,2801,彰銀,18.3
2017/3/20,2801,彰銀,18.4
2017/3/21,2801,彰銀,18.5
2017/3/22,2801,彰銀,18.45
2017/3/23,2801,彰銀,18.4
2017/3/24,2801,彰銀,18.45
2017/3/27,2801,彰銀,18.5
2017/3/28,2801,彰銀,18.5
2017/3/29,2801,彰銀,18.55
2017/3/30,2801,彰銀,18.55
2017/3/31,2801,彰銀,18.5
2017/4/5,2801,彰銀,18.6
2017/4/6,2801,彰銀,18.6
2017/4/7,2801,彰銀,18.7
2017/4/10,2801,彰銀,18.7
2017/4/11,2801,彰銀,18.7
2017/4/12,2801,彰銀,18.75
2017/4/13,2801,彰銀,18.4
2017/4/14,2801,彰銀,17.75
2017/4/17,2801,彰銀,17.75
2017/4/18,2801,彰銀,17.5
2017/4/19,2801,彰銀,17.1
2017/4/20,2801,彰銀,17.15
2017/4/21,2801,彰銀,17.35
2017/4/24,2801,彰銀,17.35
2017/4/25,2801,彰銀,17.65
2017/4/26,2801,彰銀,17.6
2017/4/27,2801,彰銀,17.5
2017/4/28,2801,彰銀,17.5
2017/5/2,2801,彰銀,17.6
2017/5/3,2801,彰銀,17.6
2017/5/4,2801,彰銀,17.75
2017/5/5,2801,彰銀,17.6
2017/5/8,2801,彰銀,17.6
2017/5/9,2801,彰銀,17.6
2017/5/10,2801,彰銀,17.55
2017/5/11,2801,彰銀,17.5
2017/5/12,2801,彰銀,17.55
2017/5/15,2801,彰銀,17.5
2017/5/16,2801,彰銀,17.3
2017/5/17,2801,彰銀,17.35
2017/5/18,2801,彰銀,17.3
2017/5/19,2801,彰銀,17.35
2017/5/22,2801,彰銀,17.45
2017/5/23,2801,彰銀,17.5
2017/5/24,2801,彰銀,17.5
2017/5/25,2801,彰銀,17.5
2016/1/4,2809,京城銀,23.35
2016/1/5,2809,京城銀,23.2
2016/1/6,2809,京城銀,23
2016/1/7,2809,京城銀,22.85
2016/1/8,2809,京城銀,22.5
2016/1/11,2809,京城銀,22.35
2016/1/12,2809,京城銀,21.3
2016/1/13,2809,京城銀,21.05
2016/1/14,2809,京城銀,20.65
2016/1/15,2809,京城銀,20.2
2016/1/18,2809,京城銀,20.5
2016/1/19,2809,京城銀,21.25
2016/1/20,2809,京城銀,20.8
2016/1/21,2809,京城銀,20.4
2016/1/22,2809,京城銀,20.15
2016/1/25,2809,京城銀,20.35
2016/1/26,2809,京城銀,19.95
2016/1/27,2809,京城銀,19.8
2016/1/28,2809,京城銀,20.05
2016/1/29,2809,京城銀,20.95
2016/1/30,2809,京城銀,21.6
2016/2/1,2809,京城銀,21.85
2016/2/2,2809,京城銀,22.1
2016/2/3,2809,京城銀,21.45
2016/2/15,2809,京城銀,20.95
2016/2/16,2809,京城銀,21.55
2016/2/17,2809,京城銀,21.25
2016/2/18,2809,京城銀,20.9
2016/2/19,2809,京城銀,21
2016/2/22,2809,京城銀,21.15
2016/2/23,2809,京城銀,21.25
2016/2/24,2809,京城銀,21.15
2016/2/25,2809,京城銀,21.05
2016/2/26,2809,京城銀,21.3
2016/3/1,2809,京城銀,21.5
2016/3/2,2809,京城銀,21.35
2016/3/3,2809,京城銀,21.7
2016/3/4,2809,京城銀,21.9
2016/3/7,2809,京城銀,21.8
2016/3/8,2809,京城銀,21.95
2016/3/9,2809,京城銀,21.8
2016/3/10,2809,京城銀,21.75
2016/3/11,2809,京城銀,21.9
2016/3/14,2809,京城銀,22.15
2016/3/15,2809,京城銀,21.75
2016/3/16,2809,京城銀,21.85
2016/3/17,2809,京城銀,21.85
2016/3/18,2809,京城銀,21.9
2016/3/21,2809,京城銀,21.65
2016/3/22,2809,京城銀,21.8
2016/3/23,2809,京城銀,22
2016/3/24,2809,京城銀,22.1
2016/3/25,2809,京城銀,22.5
2016/3/28,2809,京城銀,22.2
2016/3/29,2809,京城銀,22.1
2016/3/30,2809,京城銀,22.2
2016/3/31,2809,京城銀,22.15
2016/4/1,2809,京城銀,21.8
2016/4/6,2809,京城銀,21.95
2016/4/7,2809,京城銀,22.3
2016/4/8,2809,京城銀,22.15
2016/4/11,2809,京城銀,22.15
2016/4/12,2809,京城銀,22.35
2016/4/13,2809,京城銀,22.4
2016/4/14,2809,京城銀,22.9
2016/4/15,2809,京城銀,22.9
2016/4/18,2809,京城銀,22.95
2016/4/19,2809,京城銀,22.7
2016/4/20,2809,京城銀,22.4
2016/4/21,2809,京城銀,22.45
2016/4/22,2809,京城銀,22.55
2016/4/25,2809,京城銀,22.65
2016/4/26,2809,京城銀,22.8
2016/4/27,2809,京城銀,22.75
2016/4/28,2809,京城銀,22.6
2016/4/29,2809,京城銀,22.5
2016/5/3,2809,京城銀,22.35
2016/5/4,2809,京城銀,22.1
2016/5/5,2809,京城銀,22
2016/5/6,2809,京城銀,21.75
2016/5/9,2809,京城銀,21.1
2016/5/10,2809,京城銀,21.5
2016/5/11,2809,京城銀,21.05
2016/5/12,2809,京城銀,20.9
2016/5/13,2809,京城銀,20.8
2016/5/16,2809,京城銀,20.2
2016/5/17,2809,京城銀,20
2016/5/18,2809,京城銀,20.6
2016/5/19,2809,京城銀,20.25
2016/5/20,2809,京城銀,20.4
2016/5/23,2809,京城銀,21.05
2016/5/24,2809,京城銀,20.95
2016/5/25,2809,京城銀,21.45
2016/5/26,2809,京城銀,21.4
2016/5/27,2809,京城銀,21.6
2016/5/30,2809,京城銀,21.8
2016/5/31,2809,京城銀,21.3
2016/6/1,2809,京城銀,21.2
2016/6/2,2809,京城銀,21.6
2016/6/3,2809,京城銀,21.35
2016/6/4,2809,京城銀,21.4
2016/6/6,2809,京城銀,21.2
2016/6/7,2809,京城銀,21.6
2016/6/8,2809,京城銀,21.7
2016/6/13,2809,京城銀,21.4
2016/6/14,2809,京城銀,21.35
2016/6/15,2809,京城銀,21.4
2016/6/16,2809,京城銀,21.25
2016/6/17,2809,京城銀,21.8
2016/6/20,2809,京城銀,21.5
2016/6/21,2809,京城銀,21.7
2016/6/22,2809,京城銀,21.75
2016/6/23,2809,京城銀,22
2016/6/24,2809,京城銀,21
2016/6/27,2809,京城銀,21.15
2016/6/28,2809,京城銀,21
2016/6/29,2809,京城銀,21.05
2016/6/30,2809,京城銀,21.35
2016/7/1,2809,京城銀,21.45
2016/7/4,2809,京城銀,21.8
2016/7/5,2809,京城銀,21.75
2016/7/6,2809,京城銀,21.55
2016/7/7,2809,京城銀,21.1
2016/7/11,2809,京城銀,21.4
2016/7/12,2809,京城銀,21.55
2016/7/13,2809,京城銀,22
2016/7/14,2809,京城銀,22.25
2016/7/15,2809,京城銀,22.65
2016/7/18,2809,京城銀,23.15
2016/7/19,2809,京城銀,24.25
2016/7/20,2809,京城銀,24
2016/7/21,2809,京城銀,23.9
2016/7/22,2809,京城銀,23.85
2016/7/25,2809,京城銀,23.85
2016/7/26,2809,京城銀,23.6
2016/7/27,2809,京城銀,23.65
2016/7/28,2809,京城銀,23.55
2016/7/29,2809,京城銀,23.4
2016/8/1,2809,京城銀,23.55
2016/8/2,2809,京城銀,23.7
2016/8/3,2809,京城銀,24
2016/8/4,2809,京城銀,24.5
2016/8/5,2809,京城銀,25.2
2016/8/8,2809,京城銀,26
2016/8/9,2809,京城銀,27
2016/8/10,2809,京城銀,27.2
2016/8/11,2809,京城銀,26.75
2016/8/12,2809,京城銀,26.55
2016/8/15,2809,京城銀,26.6
2016/8/16,2809,京城銀,27.3
2016/8/17,2809,京城銀,27
2016/8/18,2809,京城銀,27.6
2016/8/19,2809,京城銀,27.15
2016/8/22,2809,京城銀,27.65
2016/8/23,2809,京城銀,27.3
2016/8/24,2809,京城銀,26.85
2016/8/25,2809,京城銀,27.2
2016/8/26,2809,京城銀,27.4
2016/8/29,2809,京城銀,27.2
2016/8/30,2809,京城銀,27.4
2016/8/31,2809,京城銀,27
2016/9/1,2809,京城銀,27
2016/9/2,2809,京城銀,27.2
2016/9/5,2809,京城銀,27.75
2016/9/6,2809,京城銀,27.8
2016/9/7,2809,京城銀,27.75
2016/9/8,2809,京城銀,27.65
2016/9/9,2809,京城銀,27.45
2016/9/10,2809,京城銀,26.95
2016/9/12,2809,京城銀,26.4
2016/9/13,2809,京城銀,26.55
2016/9/14,2809,京城銀,26.75
2016/9/19,2809,京城銀,26.95
2016/9/20,2809,京城銀,26.85
2016/9/21,2809,京城銀,27.3
2016/9/22,2809,京城銀,27.05
2016/9/23,2809,京城銀,26.85
2016/9/26,2809,京城銀,26.6
2016/9/29,2809,京城銀,27
2016/9/30,2809,京城銀,26.45
2016/10/3,2809,京城銀,26.45
2016/10/4,2809,京城銀,26.6
2016/10/5,2809,京城銀,26.95
2016/10/6,2809,京城銀,26.6
2016/10/7,2809,京城銀,26.3
2016/10/11,2809,京城銀,25.6
2016/10/12,2809,京城銀,25.8
2016/10/13,2809,京城銀,25.9
2016/10/14,2809,京城銀,25.45
2016/10/17,2809,京城銀,25.45
2016/10/18,2809,京城銀,25.7
2016/10/19,2809,京城銀,25.55
2016/10/20,2809,京城銀,25.85
2016/10/21,2809,京城銀,25.75
2016/10/24,2809,京城銀,26.05
2016/10/25,2809,京城銀,26.1
2016/10/26,2809,京城銀,26.05
2016/10/27,2809,京城銀,26
2016/10/28,2809,京城銀,26.15
2016/10/31,2809,京城銀,25.85
2016/11/1,2809,京城銀,26
2016/11/2,2809,京城銀,26.1
2016/11/3,2809,京城銀,25.9
2016/11/4,2809,京城銀,25.6
2016/11/7,2809,京城銀,25.55
2016/11/8,2809,京城銀,25.9
2016/11/9,2809,京城銀,25.4
2016/11/10,2809,京城銀,26.2
2016/11/11,2809,京城銀,25.9
2016/11/14,2809,京城銀,26.85
2016/11/15,2809,京城銀,26.65
2016/11/16,2809,京城銀,26.55
2016/11/17,2809,京城銀,26.85
2016/11/18,2809,京城銀,26.7
2016/11/21,2809,京城銀,27
2016/11/22,2809,京城銀,27.05
2016/11/23,2809,京城銀,27.05
2016/11/24,2809,京城銀,27.45
2016/11/25,2809,京城銀,27.4
2016/11/28,2809,京城銀,27.3
2016/11/29,2809,京城銀,27.25
2016/11/30,2809,京城銀,27.1
2016/12/1,2809,京城銀,27.2
2016/12/2,2809,京城銀,27.25
2016/12/5,2809,京城銀,27.15
2016/12/6,2809,京城銀,27.15
2016/12/7,2809,京城銀,27.9
2016/12/8,2809,京城銀,28.6
2016/12/9,2809,京城銀,29.05
2016/12/12,2809,京城銀,28.65
2016/12/13,2809,京城銀,28.9
2016/12/14,2809,京城銀,28.2
2016/12/15,2809,京城銀,28.5
2016/12/16,2809,京城銀,28.4
2016/12/19,2809,京城銀,28.35
2016/12/20,2809,京城銀,28.5
2016/12/21,2809,京城銀,28.4
2016/12/22,2809,京城銀,27.8
2016/12/23,2809,京城銀,27.65
2016/12/26,2809,京城銀,27.95
2016/12/27,2809,京城銀,27.8
2016/12/28,2809,京城銀,28.45
2016/12/29,2809,京城銀,28.1
2016/12/30,2809,京城銀,28.15
2017/1/3,2809,京城銀,28.05
2017/1/4,2809,京城銀,28
2017/1/5,2809,京城銀,28.75
2017/1/6,2809,京城銀,28.35
2017/1/9,2809,京城銀,28.1
2017/1/10,2809,京城銀,28.4
2017/1/11,2809,京城銀,28.45
2017/1/12,2809,京城銀,28.45
2017/1/13,2809,京城銀,28.6
2017/1/16,2809,京城銀,28.35
2017/1/17,2809,京城銀,28.15
2017/1/18,2809,京城銀,28.2
2017/1/19,2809,京城銀,28.15
2017/1/20,2809,京城銀,28.25
2017/1/23,2809,京城銀,28.4
2017/1/24,2809,京城銀,28.6
2017/2/2,2809,京城銀,28.8
2017/2/3,2809,京城銀,28.6
2017/2/6,2809,京城銀,29.05
2017/2/7,2809,京城銀,29
2017/2/8,2809,京城銀,28.8
2017/2/9,2809,京城銀,28.65
2017/2/10,2809,京城銀,28.65
2017/2/13,2809,京城銀,28.85
2017/2/14,2809,京城銀,28.7
2017/2/15,2809,京城銀,28.95
2017/2/16,2809,京城銀,28.8
2017/2/17,2809,京城銀,28.95
2017/2/18,2809,京城銀,28.9
2017/2/20,2809,京城銀,28.75
2017/2/21,2809,京城銀,28.9
2017/2/22,2809,京城銀,28.75
2017/2/23,2809,京城銀,28.8
2017/2/24,2809,京城銀,28.6
2017/3/1,2809,京城銀,28.8
2017/3/2,2809,京城銀,29.1
2017/3/3,2809,京城銀,28.95
2017/3/6,2809,京城銀,29
2017/3/7,2809,京城銀,29.05
2017/3/8,2809,京城銀,29.6
2017/3/9,2809,京城銀,29.25
2017/3/10,2809,京城銀,29.55
2017/3/13,2809,京城銀,30.5
2017/3/14,2809,京城銀,30.3
2017/3/15,2809,京城銀,30.1
2017/3/16,2809,京城銀,30.2
2017/3/17,2809,京城銀,30.7
2017/3/20,2809,京城銀,30.6
2017/3/21,2809,京城銀,30.6
2017/3/22,2809,京城銀,30.35
2017/3/23,2809,京城銀,30.1
2017/3/24,2809,京城銀,29.75
2017/3/27,2809,京城銀,29.7
2017/3/28,2809,京城銀,29.5
2017/3/29,2809,京城銀,29.8
2017/3/30,2809,京城銀,29.7
2017/3/31,2809,京城銀,30.15
2017/4/5,2809,京城銀,30.2
2017/4/6,2809,京城銀,30.05
2017/4/7,2809,京城銀,30.2
2017/4/10,2809,京城銀,30.1
2017/4/11,2809,京城銀,29.9
2017/4/12,2809,京城銀,29.85
2017/4/13,2809,京城銀,29.75
2017/4/14,2809,京城銀,29.45
2017/4/17,2809,京城銀,29.2
2017/4/18,2809,京城銀,29.35
2017/4/19,2809,京城銀,28.65
2017/4/20,2809,京城銀,28.6
2017/4/21,2809,京城銀,28.6
2017/4/24,2809,京城銀,28.4
2017/4/25,2809,京城銀,29.05
2017/4/26,2809,京城銀,29.2
2017/4/27,2809,京城銀,28.9
2017/4/28,2809,京城銀,29
2017/5/2,2809,京城銀,29.4
2017/5/3,2809,京城銀,29.5
2017/5/4,2809,京城銀,29.6
2017/5/5,2809,京城銀,29.8
2017/5/8,2809,京城銀,29.8
2017/5/9,2809,京城銀,29.7
2017/5/10,2809,京城銀,29.75
2017/5/11,2809,京城銀,29.8
2017/5/12,2809,京城銀,29.7
2017/5/15,2809,京城銀,30.05
2017/5/16,2809,京城銀,30
2017/5/17,2809,京城銀,30
2017/5/18,2809,京城銀,29.8
2017/5/19,2809,京城銀,29.95
2017/5/22,2809,京城銀,30.15
2017/5/23,2809,京城銀,30
2017/5/24,2809,京城銀,30.2
2017/5/25,2809,京城銀,30.45
2016/1/4,2812,台中銀,9.33
2016/1/5,2812,台中銀,9.27
2016/1/6,2812,台中銀,9.18
2016/1/7,2812,台中銀,9.02
2016/1/8,2812,台中銀,9.06
2016/1/11,2812,台中銀,8.94
2016/1/12,2812,台中銀,8.94
2016/1/13,2812,台中銀,8.95
2016/1/14,2812,台中銀,8.85
2016/1/15,2812,台中銀,8.86
2016/1/18,2812,台中銀,8.94
2016/1/19,2812,台中銀,8.99
2016/1/20,2812,台中銀,8.82
2016/1/21,2812,台中銀,8.76
2016/1/22,2812,台中銀,8.76
2016/1/25,2812,台中銀,8.82
2016/1/26,2812,台中銀,8.8
2016/1/27,2812,台中銀,8.82
2016/1/28,2812,台中銀,8.86
2016/1/29,2812,台中銀,9.18
2016/1/30,2812,台中銀,9.27
2016/2/1,2812,台中銀,9.2
2016/2/2,2812,台中銀,9.13
2016/2/3,2812,台中銀,9.04
2016/2/15,2812,台中銀,8.97
2016/2/16,2812,台中銀,9.18
2016/2/17,2812,台中銀,9.1
2016/2/18,2812,台中銀,9.11
2016/2/19,2812,台中銀,9.13
2016/2/22,2812,台中銀,9.08
2016/2/23,2812,台中銀,9.11
2016/2/24,2812,台中銀,9.05
2016/2/25,2812,台中銀,9.09
2016/2/26,2812,台中銀,9.13
2016/3/1,2812,台中銀,9.12
2016/3/2,2812,台中銀,9.2
2016/3/3,2812,台中銀,9.3
2016/3/4,2812,台中銀,9.34
2016/3/7,2812,台中銀,9.34
2016/3/8,2812,台中銀,9.29
2016/3/9,2812,台中銀,9.25
2016/3/10,2812,台中銀,9.32
2016/3/11,2812,台中銀,9.38
2016/3/14,2812,台中銀,9.47
2016/3/15,2812,台中銀,9.38
2016/3/16,2812,台中銀,9.48
2016/3/17,2812,台中銀,9.5
2016/3/18,2812,台中銀,9.49
2016/3/21,2812,台中銀,9.47
2016/3/22,2812,台中銀,9.45
2016/3/23,2812,台中銀,9.46
2016/3/24,2812,台中銀,9.43
2016/3/25,2812,台中銀,9.43
2016/3/28,2812,台中銀,9.41
2016/3/29,2812,台中銀,9.39
2016/3/30,2812,台中銀,9.42
2016/3/31,2812,台中銀,9.44
2016/4/1,2812,台中銀,9.44
2016/4/6,2812,台中銀,9.35
2016/4/7,2812,台中銀,9.34
2016/4/8,2812,台中銀,9.34
2016/4/11,2812,台中銀,9.31
2016/4/12,2812,台中銀,9.29
2016/4/13,2812,台中銀,9.29
2016/4/14,2812,台中銀,9.33
2016/4/15,2812,台中銀,9.34
2016/4/18,2812,台中銀,9.35
